NO2 Mean,O3 Mean,SO2 Mean,CO Mean,AirQualityCategory
1.6180949307420844,3.299338472702797,1.1399144966964632,1.0,Good
2.093759307031928,4.868988147197712,1.0804508356004665,1.644284157348908,Moderate
1.9325171455777437,3.7449701839445537,1.1527399828993392,1.469478777779302,Moderate
1.7156080627874395,2.793128109125711,1.0493032102603963,1.226415237576703,Good
1.5636464841716418,6.63977787827477,1.3601277419354838,1.5660374946076578,Bad
1.5075622681216787,4.904483451300443,1.1450022914885347,1.4794672798875594,Bad
2.98865330310265,5.417224950832431,1.1270890104935871,1.4544954252828155,Bad
2.144118265406705,4.0959477509123605,1.0729988775748154,1.9289678547821465,Moderate
2.9261108870083947,2.8575875813762712,1.0394304516129032,1.5993340998594494,Moderate
2.4273436693285317,2.502634540348958,1.077588940536339,2.123751437236468,Good
1.193490593745021,4.312895049588255,1.0089036548775747,1.2397336399437795,Good
2.797850100214154,4.182745601211574,1.130586872910999,1.4994454827722743,Moderate
2.0291456386284965,5.030657425617618,1.0437993097551497,1.0,Moderate
1.1990990475984495,4.742814172880536,1.018249719393704,1.389567164908642,Good
2.32218572392431,5.216084894250287,1.3322969296541003,1.724195770219568,Moderate
1.529995954541664,3.520166591293922,1.1643995336183444,1.0,Good
2.072260373670325,3.740994709885048,1.1154294597745822,2.058823176862294,Moderate
2.212003601762906,3.965798302535679,1.1853867081228138,1.7691458277090266,Bad
3.034338625179245,1.1341249224361871,1.521181500194326,2.59323021501577,Good
2.2388772523406937,5.038608373736629,1.079284872133696,1.0449500574894588,Bad
2.194594092100104,5.432937538781906,1.167897396035756,1.419533869901615,Bad
2.1394446291085227,2.530273550476952,1.3707734162456275,1.2796888470450098,Moderate
1.8411466304182824,4.683655332709317,1.012825486202876,1.3596004599156697,Moderate
4.121087381018603,1.6704353038923887,1.1459977271667314,1.0,Moderate
1.3332338218376023,2.297519009707308,1.2331908184998055,1.059933409985945,Moderate
2.163630953326651,3.3623781327892472,1.0501360373105324,1.3172946644747907,Good
2.096446697888452,3.815960792150016,1.0750450431403031,1.709212417723082,Moderate
1.059122147365489,3.784440962106791,1.0,1.0,Good
2.013138226304836,3.512310297319184,1.005829761368053,1.234738789555551,Good
1.2019032422767315,4.419380961896448,1.0,1.2397336399437795,Good
2.104859346420163,4.064427920869136,1.0425826692576758,1.644284157348908,Moderate
1.7282771174003533,4.596857482410105,1.0093276237854645,1.414539019513386,Moderate
4.429550666038697,1.3312895049588254,1.2737457629226585,8.057159025845017,Bad
1.1759005573582548,6.351934625537688,1.0190792444617178,1.2397336399437795,Moderate
1.650831991278992,4.123586761040354,1.0046638258841818,1.2697003449367523,Good
2.3409973309262533,4.163057539202592,1.258841818888457,1.03995520710123,Bad
2.26189515136006,2.234479349620857,1.0020351123202489,2.093784732243495,Moderate
1.948641361723162,5.7405635076722445,1.0431403124757093,1.2697003449367523,Bad
2.252314142126452,6.075828486690575,1.1189273221919938,1.7042175673348532,Bad
1.905643494999956,6.497796661863846,1.1492421204819276,1.7192009198313394,Bad
1.50791280858068,6.103467496818569,1.0676253493975905,1.6342956552406505,Moderate
2.107196196817686,5.089816265788837,1.2296929560823942,1.9639294101633475,Moderate
1.3056590258449472,4.778309476983267,1.0024333089778468,1.2497221420520372,Good
1.9618445148716763,4.127562235099861,1.0985484679362612,1.1248616703601186,Moderate
3.989289457176974,1.997843988935982,1.041366028760202,3.711986801864009,Moderate
1.9405792536504527,2.8852265915042645,1.0133831294209097,1.4345172223981009,Good
2.754852168994083,4.675704384590305,1.367275553828216,1.6342956552406505,Bad
1.7470886599054318,4.596857482410105,1.3089778561989895,1.3695889620239272,Moderate
1.862645563779885,4.892651683266199,1.2261950936649826,1.1698117278495772,Moderate
1.9842782657885265,2.8970583595385087,1.0,1.3396222570309548,Good
1.98147400661338,4.312895049588255,1.0547491581811117,1.3196452528144396,Good
3.510003001469088,1.7138815561141318,1.289156617178391,2.333518372187275,Moderate
2.606813160688413,1.1222931544019437,1.1958802953750487,1.419533869901615,Good
2.096446697888452,6.012694172459851,1.114596632724446,1.2896785478214672,Moderate
1.6197307647184696,2.6249276947509017,1.0,1.449500574894587,Good
2.9040596024985144,3.926422178517716,1.01703307889623,2.278579812589559,Moderate
1.6073454963097151,6.150794568955543,1.0944422852701128,1.2247502874472935,Moderate
2.1394446291085227,4.352365827750491,1.0461717839098328,1.6892342148383668,Moderate
1.9898866551450904,4.786165770958005,1.071123211815002,1.1048834674754036,Bad
1.0644968645816737,5.192421358181798,1.0279828993392923,2.198668199718899,Moderate
2.037324550522963,2.83789951936729,1.0665759906723669,1.3645953103038984,Good
1.4221613247604388,4.967617765531168,1.215701506412748,1.469478777779302,Bad
1.488333430902757,5.320299107095906,1.1017560077730275,1.1048834674754036,Bad
2.6258584398307354,5.567062461218094,1.270501369607462,1.3196452528144396,Bad
1.9701403595816296,6.1468190948960375,1.2203653322969297,1.2297451378355222,Bad
1.8733950627091192,2.411955870134514,1.0081616883015934,1.449500574894587,Good
2.3436846572859134,2.770789731077059,1.1247570835600469,1.3645953103038984,Moderate
1.550910739800751,4.494347044161417,1.3905946272833267,1.9739179122716053,Good
2.1413140707284226,4.285256039460261,1.0291995398367664,1.204772084562579,Moderate
1.9432666445069773,5.815529589937213,1.130586872910999,1.864039594407973,Bad
1.8200315823946691,4.577169420401123,1.0617955600466382,1.5094339848805318,Moderate
2.212003601762906,5.756370749765994,1.1189273221919938,1.5493891919817622,Bad
2.8928427592885217,2.6012641586824143,1.158164216090167,1.2647054945485237,Moderate
2.594831578155076,4.723031456727281,1.2963643404586087,1.6942290652265954,Moderate
2.034754027985061,4.427237255871185,1.152080985619899,1.2896785478214672,Moderate
1.8196476325598143,4.514035106170399,1.005829761368053,1.7591561269325693,Bad
3.1230218139790464,1.603420169746432,1.060629624562767,2.4184236367779635,Moderate
2.3095667833751765,5.500047327072137,1.0048665899727944,1.4395120727863295,Moderate
3.7649525284802574,1.6349399997896574,1.116798187329965,3.1076578516163305,Moderate
1.9557262778005944,6.426806053658383,1.0508780038865138,1.544395540261733,Bad
1.5401612408715168,2.841780339282521,1.2751651675087443,1.0,Moderate
1.927142428361559,5.4014177087386805,1.0816167990672367,1.419533869901615,Bad
2.034754027985061,2.447451174237245,1.0279828993392923,1.6243059544641931,Good
1.50791280858068,5.989030636391363,1.1294209094442285,1.5244173373770182,Bad
2.760226950707132,1.9347096747052572,1.3346288286047416,1.804106184422028,Bad
1.6879665770368073,5.653860311517306,1.1783909832879906,1.2996670499297247,Moderate
2.988185958821891,3.808104498175278,1.0535324897007383,1.829079237694972,Moderate
1.7148402276145949,4.443044497964936,1.0121259137193936,1.5593788927582195,Good
2.6930426952689337,1.6586035358581448,1.5503303630003886,1.314650402426211,Bad
1.163880663687356,6.884364187078657,1.0544394714341236,1.2397336399437795,Bad
2.8967941596971176,5.093791739848342,1.0788609032258063,2.204661540717493,Bad
2.128695130179289,5.129287043951074,1.0489700738437622,1.5244173373770182,Bad
1.7795708288335126,4.758526760830012,1.0979401476875243,1.5194224869887896,Bad
2.2361899259810336,5.460576548909899,1.1667314325689857,1.2397336399437795,Moderate
3.103158650096964,2.90093917945374,1.0523158492032647,2.862930559952522,Moderate
2.7118543022708765,3.5398546533029034,1.02215313797124,1.669256011953652,Moderate
4.651083400057132,1.252442602778625,1.0437993097551497,4.541066039558981,Bad
2.1394446291085227,6.174458105024032,1.1049358725223477,1.2397336399437795,Bad
1.8636971206600248,3.0035442718467023,1.0089036548775747,1.4994454827722743,Good
2.7648687255542104,4.178770127152067,1.113203560046638,1.6892342148383668,Moderate
1.196294788423303,4.632352786512836,1.0279828993392923,1.3046619003179534,Good
4.830552891417014,2.3803413859470144,1.0778654675476098,3.18756946448699,Bad
1.639105300354481,5.1844704100627865,1.033070694131364,1.9889012647680917,Moderate
2.236657270261792,5.922015502245406,1.2287297846871357,1.03995520710123,Bad
2.418931020796821,1.6783862520114003,1.1492421204819276,1.4894557819958172,Good
2.984744406127813,2.00570028291072,1.4698795273999223,1.724195770219568,Bad
2.061266560618056,2.739269901033833,1.025317863972017,1.5034406438819374,Good
3.591091426476939,1.9741804528674949,1.0656989786241742,2.5133186021451097,Moderate
2.144118265406705,3.914590410483472,1.1155815468324912,1.5044391344923034,Good
1.988951902086708,5.791866053868725,1.1081157372716672,1.5244173373770182,Bad
1.2821737825448225,5.653860311517306,1.0396424500582977,1.6742508623418806,Moderate
1.986264575727048,5.6498848374578,1.0571317621453555,1.744172774436083,Bad
2.8956469539668035,5.290956322370981,1.0523158492032647,2.0238628201492928,Bad
1.4654990899599902,2.6761355868031087,1.0368865542168677,1.5094339848805318,Good
1.776766569658366,4.841349137069718,1.0024333089778468,1.6892342148383668,Bad
1.7605255496911902,3.445200509028953,1.3870967648659152,1.484462130275788,Bad
2.8354732497211748,4.0999232249718665,1.174893120870579,1.6193123027441645,Moderate
2.01582561716136,4.001293606638411,1.0279828993392923,1.4994454827722743,Moderate
2.6965479708652187,2.8024042152645583,1.2323797341624565,1.839067739803229,Moderate
2.27650046634458,4.088091456937622,1.0011659634667702,1.5493891919817622,Moderate
1.0767819693597325,5.422904199488867,1.0159902401865526,1.0998886170871751,Good
4.838965539948724,1.7177623760293637,1.1107149568596968,5.275250311886805,Bad
5.697054271252186,1.1853328144883943,1.3211950221531286,4.316315752111686,Bad
1.4851285817016937,2.755077143127583,1.0279828993392923,1.2397336399437795,Good
2.074013011468467,4.143274823049335,1.0571824391760591,1.824084387306743,Good
2.1690056705428358,4.794022064932743,1.02215313797124,1.449500574894587,Good
1.4246043369970636,3.220396916378322,1.030314798289934,1.3845723145204134,Good
2.0776350908865093,4.84930008518873,1.0913259976680918,1.6942290652265954,Bad
1.6561854890267294,5.594701471346087,1.081515389040031,1.7541624752125404,Bad
3.5209861725387017,1.2248035926506315,1.081515389040031,2.3584902267920187,Moderate
1.9782024676543388,2.297519009707308,1.0652934224640498,1.0,Good
1.8895192788545376,4.64418455454708,1.077186154683249,1.449500574894587,Moderate
1.992690849823372,5.791866053868725,1.008516539448115,1.2297451378355222,Moderate
2.201254102833672,3.740994709885048,1.0944422852701128,1.529412187765247,Good
3.549028248315251,5.148975105960056,1.1131482378546445,2.133739939344725,Bad
1.795461308341687,4.368078415699968,1.0,1.544395540261733,Moderate
2.230815144267984,5.468432842884638,1.3637776914108044,1.9639294101633475,Bad
1.4810390935060278,3.997412786723179,1.0862805969685192,1.5194224869887896,Good
5.052085625435448,2.029363818979208,1.0608323886513795,3.177580962378733,Bad
1.297246441810101,3.855431570312253,1.0572377613680528,1.3346286053109258,Good
2.4217352154751026,5.164782348053805,1.0571824391760591,1.5394006898735046,Bad
1.6100328226693752,4.959666817412156,1.0093276237854645,1.3487033673120252,Good
1.346670647126496,4.419380961896448,1.0116595507190052,1.0,Good
1.647656036673261,4.01710084873216,1.0769529731830547,1.744172774436083,Good
2.676918479123516,2.8852265915042645,1.2299464251846093,1.8091010348102567,Good
2.071208816790185,1.7335696181231135,1.058509696074621,1.839067739803229,Good
1.68670192251609,3.5990134934741222,1.0036499494753206,1.2996670499297247,Good
1.6197307647184696,6.553074682119831,1.0218996688690245,1.1498335249648624,Bad
2.3786204804332747,5.152950580019562,1.0851146614846483,1.314650402426211,Bad
1.700670459956595,3.839624328218504,1.0,1.1498335249648624,Good
1.5294117419422832,5.101648033823081,1.0571317621453555,1.4594890770028446,Good
1.0053747172161849,5.385610466644931,1.0,1.0,Good
1.4795201923451295,2.968048967743971,1.0,1.0199782028847149,Good
2.553788095422424,5.799722347843463,1.0799511449669643,1.5044391344923034,Bad
2.5129889268128065,3.165213550266609,1.0268169358725223,1.669256011953652,Good
2.8919080062301394,5.074103677839361,1.6109599595802564,1.419533869901615,Bad
2.0426993322360127,1.9505169167990075,1.0757870097162845,1.354605609527441,Good
1.7578381588346657,4.013125374672654,1.0652934224640498,1.274695195324981,Moderate
1.3421138146500715,5.5710379352776,1.018249719393704,1.3446171074191833,Bad
3.141833356484125,3.7804654880472848,1.2331908184998055,1.419533869901615,Moderate
1.835234396332674,4.7309824048462925,1.278663029926156,1.4045505174051285,Bad
1.8496760827717504,2.8852265915042645,1.0047449203264671,1.5643725444782484,Good
2.390265776314683,6.036357708528338,1.0608628060629617,1.5493891919817622,Bad
2.005076118232126,5.318595332498974,1.0513019727944035,1.214761785339036,Bad
3.100354390921817,2.770789731077059,1.0571824391760591,1.7591561269325693,Moderate
2.152881454397417,4.107779518946605,1.1107149568596968,2.1437296401211823,Moderate
2.647357437689203,4.904483451300443,1.0163233486202876,1.374583812412156,Bad
2.144118265406705,4.667848090615568,1.1690633595025262,1.3695889620239272,Bad
1.8707076718525943,4.896627157325705,1.108433734939759,1.4395120727863295,Bad
1.6730107860901504,6.000862404425607,1.0364994387874078,1.0,Bad
1.408480120851645,4.947835049377912,1.0139914496696465,1.0249718546047435,Moderate
1.8707076718525943,4.896627157325705,1.108433734939759,1.4395120727863295,Bad
1.3194130467138536,7.311727648475543,1.037310523124757,1.226415237576703,Bad
2.034754027985061,3.910614936423966,1.159380856587641,1.4345172223981009,Moderate
2.2442520340537424,5.251580198353017,1.108433734939759,1.294672199541496,Bad
1.5951301771391335,5.145094286044824,1.0356145915274,1.3446171074191833,Good
2.7498279922369,5.3264516264737125,1.058399107656432,1.589345597751192,Bad
1.9309982444168448,3.3584973128740154,1.4805758787407697,1.0,Bad
2.1020551517418813,3.390017142917241,1.0010949708511463,1.204772084562579,Good
2.626442652430116,1.5889380856725177,1.1472784205207929,1.1098783178636322,Good
1.988951902086708,5.709043677629019,1.053633899727944,1.639289306960679,Bad
1.3923559047062266,5.503928146987369,1.0093276237854645,1.0,Moderate
1.6100328226693752,5.101648033823081,1.0256510003886514,1.325353310781501,Moderate
1.7094655103984104,4.01710084873216,1.1630308060629615,1.5743622452547057,Moderate
1.3617433063917748,4.829517369035474,1.0928523528954528,1.2796888470450098,Good
1.5965959973804815,4.26556797745128,1.2530120575204042,1.4295223720098722,Moderate
1.5774005050405484,2.00570028291072,1.0279828993392923,1.3645953103038984,Good
1.2606748491832194,4.841349137069718,1.0116595507190052,1.4994454827722743,Moderate
2.5962973983964237,3.023232333855684,1.1702292949863973,2.6531636250017145,Good
3.11157123413181,4.34441487963148,1.0340661298095608,2.018867969761064,Bad
2.2469393604134025,5.32257080655848,1.1539059463661097,1.4894557819958172,Bad
1.938136241413828,3.875119632321235,1.079751263116984,1.1348501724683762,Good
1.8328507857083287,5.081959971814099,1.2627959144966965,1.1498335249648624,Moderate
1.3896685783465663,5.168757822113311,1.0268169358725223,1.0499449078776877,Bad
1.5939086065239567,6.119180084768044,1.0,1.2397336399437795,Bad
1.491788592435262,5.803697821902969,1.071123211815002,2.338513222575504,Bad
1.959390860652396,4.387861131853223,1.0233190734551108,1.2896785478214672,Moderate
1.2848611734013469,4.498227864076648,1.0433734939759036,1.2397336399437795,Good
3.1732639040352018,5.267292786302494,1.0,2.39345178217322,Bad
1.4837264843625526,6.209953409126763,1.036144587640886,1.0,Good
2.0426993322360127,1.9505169167990075,1.0757870097162845,1.354605609527441,Good
1.7795708288335126,3.2520114005658214,1.2068301158181112,1.3645953103038984,Good
3.3274955787936804,5.13326251801058,1.1192314963078118,2.7780240966936334,Bad
2.5264258165985654,2.4276684580839896,1.1177613587252235,1.779134329817284,Good
3.023589126250011,5.022801131642881,1.3066459292654489,2.1836848472224126,Bad
3.1536344122934983,4.616545544419086,1.059615748153906,1.5993340998594494,Bad
2.048074049452197,4.245879915442298,1.0326467252234746,1.8140958851984847,Moderate
4.609020221895444,2.30546995782632,1.0705655685969686,5.529967304327072,Bad
4.350905253267471,1.7650894481663388,1.0725011457442677,2.538290456749854,Moderate
2.3602975016774024,5.941703564254388,1.0356145915274,1.3346286053109258,Bad
1.967452968725105,5.338283394507956,1.0535324897007383,1.0,Bad
1.899162140581279,3.417656153045234,1.5724834729887291,1.1648168774613483,Bad
1.7712749841235595,5.582869703311843,1.0501360373105324,1.884017797292688,Moderate
1.6674023322367215,3.740994709885048,1.0165353470656822,1.6342956552406505,Good
1.720682353608403,1.398304639104782,1.0024333089778468,1.4994454827722743,Good
2.518363708525856,2.246311117655101,1.1445783225806452,1.918979352673889,Moderate
1.8465213476344668,4.636328260572341,1.0827827345511076,1.8440625901914576,Moderate
2.412788468407792,1.3431212729930693,1.1270890104935871,1.639289306960679,Good
1.7712749841235595,4.514035106170399,1.0,1.329633754922697,Moderate
1.386981187490042,4.908458925359948,1.0268169358725223,1.0,Moderate
1.2499253502539855,3.1928525603946025,1.0,1.0199782028847149,Good
1.9997014010159415,3.7094748798418222,1.0594636610959969,1.2597118428284946,Moderate
1.50791280858068,4.210384611339567,1.08861252390206,1.2247502874472935,Moderate
4.198458142255102,1.595563875771694,1.213687605130198,3.0926744991198443,Moderate
1.6127202135259,5.180589590147555,1.0069957248348231,1.0,Moderate
1.134368446379532,6.884364187078657,1.0384764865915277,1.2896785478214672,Bad
1.521349633869574,5.13326251801058,1.0069957248348231,1.0099885021082575,Moderate
2.152881454397417,4.107779518946605,1.1107149568596968,2.1437296401211823,Moderate
2.131382521035814,3.863287864286991,1.0629615235134084,1.899001149789174,Good
1.1346021830167758,4.435188203990197,1.0036499494753206,1.2397336399437795,Good
2.6957300861254585,1.6625790099176507,1.0256510003886514,1.7491676248243118,Good
3.605673329099616,2.1358497312874016,1.1734939759036145,3.001775893530561,Moderate
2.3114362249950764,2.297519009707308,1.0676253493975905,1.4544954252828155,Good
1.8088981981274452,2.1516569733811512,1.0851146614846483,1.0352552290901322,Good
1.975865617256816,5.79584152792823,1.0439731395258454,2.038846172645779,Bad
1.636555997285026,4.498227864076648,1.058509696074621,1.529412187765247,Good
1.8760823890687792,2.841780339282521,1.2483482316362222,1.4594890770028446,Good
2.132901422196712,5.109598981942092,1.0194663598911775,1.6193123027441645,Bad
1.353330657860064,6.990850099386852,1.0582976976292269,2.198668199718899,Bad
2.5899879281218565,2.924602715522228,1.0340661298095608,1.6293008048524218,Moderate
1.7094655103984104,5.713019151688525,1.1061018359891177,1.4894557819958172,Bad
2.688135322333508,5.310739038524236,1.274962403420132,1.374583812412156,Moderate
4.017331597450388,1.6980743140203822,1.0656989786241742,2.912874269162009,Moderate
1.386981187490042,6.848868882975926,1.0,1.1947835824543211,Moderate
2.3286354103824776,4.983330353480644,1.1958802953750487,1.3795786628003843,Bad
1.386981187490042,4.5298423482641486,1.0109498204430625,1.03995520710123,Good
1.4810390935060278,5.373778698610687,1.0256510003886514,1.2846836974332383,Moderate
3.7653030689392586,6.42292523374315,1.2431014380101049,1.8091010348102567,Bad
2.201254102833672,2.4553074682119838,1.3194714434512242,1.329633754922697,Moderate
1.995495108998519,2.948266251590716,1.1788472164788184,1.0,Good
2.12168457898672,1.6192274118401817,1.06486945355616,1.8540510922997155,Good
2.458190004280227,4.667848090615568,1.2311630936649824,1.5344058394852758,Bad
4.418333822828704,1.2602988967533628,1.083948698017878,3.9866819971889895,Bad
1.193490593745021,4.565337652366879,1.1386978561989896,1.2197554370590649,Bad
1.795461308341687,7.211678217977977,1.2224640497473769,1.4245287202898431,Bad
2.757539559850607,5.448744780875656,1.3462883793237466,2.07380652935878,Bad
2.155568845253941,3.863287864286991,1.1842207446560435,1.4045505174051285,Moderate
4.956742425902078,1.4692952473102447,1.087598647493199,2.8479472074560355,Moderate
1.38417699281176,2.9443854316754834,1.0254390019432569,1.3096555520379822,Good
2.572111074178296,4.754645940914779,1.4698795273999223,1.4445057245063584,Bad
2.418931020796821,3.4886467612506964,1.087598647493199,1.4894557819958172,Good
1.8188297478200544,2.818116803214034,1.0620490291488536,1.4395120727863295,Good
2.1749646003584004,3.149406308172859,1.0948985184609406,2.3984466325614484,Good
1.2230516351793332,3.93825394655196,1.0209871745044694,1.1298553220801475,Good
3.815288138990056,2.1437060252621394,1.23658268169452,2.1187565868482388,Moderate
1.389785382168324,3.737113889969816,1.0407023863194715,1.3096555520379822,Good
1.7148402276145949,5.547374399209112,1.1072677714729888,1.5593788927582195,Bad
1.214989527106624,3.823817086124754,1.0053300707345512,1.03995520710123,Good
1.443065403540005,4.695487100743561,1.0109498204430625,1.2647054945485237,Good
4.9735677229655,1.1341249224361871,1.0450159782355228,5.34017737359278,Moderate
1.0522117598036147,2.5854569165886647,1.0,1.2397336399437795,Good
1.548223348944226,3.3703290809082587,1.0,1.3845723145204134,Good
2.393693139698553,3.8909268744149847,1.0178073097551497,1.5394006898735046,Moderate
1.1738611020033178,2.814235983298802,1.0571824391760591,1.5344058394852758,Good
2.320783626585169,5.685380141560532,1.06486945355616,1.1148719695836613,Bad
2.754852168994083,3.153381782232365,1.0629615235134084,1.9039960001774028,Moderate
2.510301600453147,5.176614116088049,1.1422463956471045,1.2796888470450098,Moderate
1.967452968725105,2.80628503517979,1.090031928488146,1.094894965367146,Good
2.451179453087658,2.214696633467602,1.0186552755538285,1.529412187765247,Good
2.0235371847750683,2.948266251590716,1.024332949863972,1.3945620152968707,Good
2.8872343699319574,2.2620237056045767,1.1058483668869024,2.1637066443376973,Moderate
1.856886896728846,4.376029363818979,1.030314798289934,1.5943392494712207,Good
2.2872499007769487,3.867263338346497,1.0489700738437622,1.484462130275788,Moderate
1.3140716743766578,3.5990134934741222,1.0368865542168677,1.2397336399437795,Good
1.5535980661604107,6.154675388870776,1.258841818888457,1.7891228319255417,Bad
2.467303669233076,2.6249276947509017,1.0256510003886514,2.058823176862294,Moderate
1.9835771848705237,3.997412786723179,1.0851146614846483,1.03995520710123,Bad
3.0844214079798835,2.9955933237276904,1.048334106490478,1.5244173373770182,Moderate
1.6960286851095163,5.219965714165518,1.204041983676642,1.1997784328425498,Moderate
1.5858464984512477,3.3939926169767465,1.0,1.2796888470450098,Good
1.7820244830527932,5.590725997286581,1.0,1.604328950247678,Bad
3.17887235788863,1.9702049788079887,1.0364994387874078,2.503330100036852,Good
3.84347049544707,1.761208628251107,1.0121664889234356,2.6681469774982007,Moderate
1.6852791861802827,5.097767213907848,1.2273610571317528,1.349611957807412,Moderate
2.744102734561713,3.421536972960466,1.205207919160513,1.0649282603741737,Moderate
2.5237384257420405,3.6108452615083664,1.0513019727944035,2.258601609704844,Moderate
2.267503605213488,5.665692079551549,1.0036499494753206,1.2247502874472935,Moderate
1.8384592395617576,5.046464667711368,1.191216469490867,1.3046619003179534,Bad
1.8975813869272469,5.551255219124344,1.2110377085114652,1.5593788927582195,Bad
1.958315891410413,4.084115982878117,1.0816167990672367,1.5144288352687607,Moderate
1.8707076718525943,3.5043593492001723,1.1702292949863973,1.7891228319255417,Good
3.59950407500865,3.429487921079477,1.097331827438787,1.839067739803229,Moderate
2.0265751160905943,3.516191117234416,1.258841818888457,1.4544954252828155,Moderate
2.160943562470126,6.63977787827477,1.026710936649825,1.6243059544641931,Bad
3.0612122757570326,2.017532050944964,1.0443062479595802,1.449500574894587,Good
3.218131276875172,4.068403394928641,1.0012166404974738,1.6542726594571655,Bad
2.252314142126452,6.075828486690575,1.1189273221919938,1.7042175673348532,Bad
2.383995197649459,5.744538981731751,1.1993781577924605,1.0749167624824312,Bad
2.007763509088651,5.5710379352776,1.0198212110376992,1.254716992440266,Moderate
3.108767039453528,3.390017142917241,1.048665899727944,2.2635964600930727,Moderate
2.3436846572859134,2.9443854316754834,1.539836775748154,1.0449500574894588,Moderate
1.5580380948150778,4.916315219334686,1.1910137054022545,1.1398450228566048,Moderate
1.7234865482866848,6.994730919302083,1.0909444228527012,1.0,Bad
2.814324856818573,2.975905261718709,1.1143649063350174,1.274695195324981,Moderate
1.2748127553901158,7.684948939347727,1.0510992087057909,1.5493891919817622,Bad
2.128695130179289,2.1950085714586205,1.1831608083948697,1.0799116128706598,Good
1.6898360186567072,3.784440962106791,1.031798759424796,1.11986681997189,Good
1.1209316210906382,3.729162941850804,1.0233190734551108,1.254716992440266,Good
1.9943266837997573,3.33871459672076,1.2576758554216867,2.0887898818552664,Moderate
2.521051034885516,4.013125374672654,1.1211426443839876,1.5344058394852758,Moderate
1.6799044689640985,4.762502234889517,1.005829761368053,1.4944506323840456,Moderate
3.849078884803634,2.83789951936729,1.0879462510687914,2.383463280064962,Moderate
1.5636464841716418,6.308488373315945,1.2366886809172173,1.0649282603741737,Moderate
3.1143754933069565,4.53372316817938,1.068132287602021,1.6492790077371366,Bad
2.0776350908865093,3.1888770863350966,1.0559657986785853,1.5993340998594494,Good
1.5401612408715168,2.762933437102321,1.0757870097162845,1.6243059544641931,Good
2.730665844775955,5.279124554336737,1.0909444228527012,1.4395120727863295,Bad
3.5013566807969987,3.173069844241347,1.1301813167508743,2.743063739980632,Moderate
3.5742661294135183,1.2602988967533628,1.0206830003886511,1.724195770219568,Moderate
2.362496264287856,4.620521018478592,1.3229693058686358,1.3995556670168998,Bad
1.600101272976766,6.142843620836532,1.200746885347843,1.174805379569606,Bad
1.86802028099607,4.991281301599655,1.0571317621453555,1.5843507473629632,Moderate
1.92138376131052,2.820956427542253,1.0226528286047416,1.918979352673889,Good
3.5742661294135183,2.80628503517979,1.0523158492032647,2.098779582631724,Moderate
1.1800537684561272,4.825636549120242,1.0,1.3196452528144396,Good
3.1767691796314863,1.5442613295752132,1.0804508356004665,2.093784732243495,Moderate
1.4104345693390634,7.097336011695045,1.0381584889234357,1.3396222570309548,Bad
2.191789897421822,2.9877370297529526,1.0462326187329964,1.4994454827722743,Good
3.3380113410856707,1.6665544839771569,1.1204481368052857,2.4783570467639087,Good
1.4944759832917862,6.509628429898089,1.0279828993392923,1.449500574894587,Bad
1.328092776761797,6.008813352544618,1.0401493882627284,1.214761785339036,Moderate
2.2394614649400744,4.83349284309498,1.109387699961135,1.6892342148383668,Moderate
1.684227629300143,5.358066110661212,1.033070694131364,1.6642623602336228,Moderate
2.2684383582718706,5.13326251801058,1.174893120870579,1.6892342148383668,Bad
2.4726783864492603,5.409274002713419,1.114263496307812,1.8690344447962015,Bad
1.894893996070722,4.892651683266199,1.1539059463661097,1.4245287202898431,Bad
2.0856971989592186,3.8514560962527473,1.506024087057909,1.5394006898735046,Moderate
1.5294117419422832,6.186289873058275,1.0186552755538285,1.0,Moderate
2.220065709835615,2.52232260235794,1.8115040808394869,1.729189421939597,Bad
1.0336505296299778,5.7405635076722445,1.0255495903614458,1.2247502874472935,Good
1.8760823890687792,5.480264610918881,1.246016332685581,1.329633754922697,Bad
1.5918536074246554,5.669572899466782,1.0186552755538285,2.150721471730143,Bad
4.424476375217735,2.0411955870134517,1.1691693587252234,2.7130970349876598,Moderate
2.034637224163303,5.208133946131275,1.2203653322969297,1.349611957807412,Bad
2.3194983330677856,5.429056718866674,1.1072677714729888,1.6992227169466243,Bad
1.4622275510009497,6.091635728784325,1.0699572483482316,1.2996670499297247,Moderate
3.21532708219689,2.735294426974328,1.2302229521958803,2.0688128776387518,Moderate
1.5535980661604107,5.819505063996719,1.0932763218033423,1.1698117278495772,Bad
3.456744199565855,1.6152519377806758,1.115747457442674,3.152607909105789,Moderate
2.647357437689203,3.145525488257628,1.0944422852701128,1.6542726594571655,Moderate
2.3011541348434656,2.774765205136565,1.116798187329965,1.6742508623418806,Good
1.7981486991982116,4.999137595574393,1.1002720466381657,1.2097669349508071,Moderate
2.757539559850607,2.80628503517979,1.0921103863194714,2.798002299578348,Moderate
2.819933246175137,7.39313021255114,1.0133831294209097,1.669256011953652,Bad
2.457042798549913,2.447451174237245,1.006359757481539,1.6842393644501383,Good
2.517078415008472,2.6249276947509017,1.0218996688690245,1.5743622452547057,Good
1.2609191633062546,3.6029889675336286,1.0279828993392923,1.204772084562579,Good
2.332935222853544,6.584594512163057,1.278663029926156,1.0,Bad
1.9432666445069773,7.117024073704027,1.1772250198212204,1.234738789555551,Bad
5.643774249880504,2.948266251590716,1.030314798289934,2.0338513222575503,Bad
